date,customer_id,customer_name,salesperson,product,quantity,unit_price
2020-01-03,99,Matthew Zavala,Zolile,Robot Vacuum Cleaner,2,250
2022-08-07,907,Monica Kline,Mbali,Printer,3,300
2021-08-19,434,Chad Downs,Segun,External Hard Drive,3,120
2023-12-07,445,Ronald White,Mbali,Tablet,1,900
2023-05-14,997,Alicia Collins,Nolo,Fitness Tracker,2,430
2023-01-06,540,Lisa Welch,Andiswa,Tablet,3,900
2023-01-23,82,Mr. Brandon Powell,Nolo,Wireless Earbuds,2,200
2023-09-25,701,Brian Atkinson,James,Fitness Tracker,5,430
2023-09-27,583,Michael Cooke,Buhari,Bluetooth Keyboard,1,100
2020-06-18,526,Melissa Martin,Segun,Robot Vacuum Cleaner,4,250
2023-03-30,476,Stephanie Schwartz,James,Portable Speaker,3,230
2021-04-12,788,Robert Johnson,Andiswa,Laptop,1,1000
2019-05-17,474,John Ford,Oludare,Headphones,4,50
2023-01-31,427,Ronald Sanchez,James,VR Headset,5,500
2021-03-06,776,Amanda Carter,Nolo,Drone,3,1300
2019-10-03,941,Anthony Davis,Oludare,Digital Camera,2,780
2023-05-13,619,Phillip Torres,James,Desktop Computer,4,1200
2022-11-07,6,Eric Martinez,Mbali,Desktop Computer,1,1200
2019-01-31,489,Mandy Pearson,Nolo,E-reader,5,120
2023-10-14,311,Michael Bradford,Zolile,E-reader,3,120
2023-11-08,139,Jesse Kidd,Buhari,Digital Camera,1,780
2023-11-25,713,Paul Brown,Edmund,Laptop,2,1000
2023-06-22,149,Frank Payne,Edmund,External Hard Drive,5,120
2023-03-18,309,Nathan Williams,Nolo,Smartwatch,4,200
2019-09-29,120,Marcus Davis,Oludare,Smartwatch,4,200
2020-05-01,483,Sandra Sullivan,Buhari,Smart TV,5,700
2021-11-19,302,Kimberly Torres,Mbali,Smartphone,3,760
2019-11-09,646,Rebecca Downs,Mbali,External Hard Drive,4,120
2019-09-10,611,Jeffrey Mitchell,Andiswa,Wireless Earbuds,1,200
2020-05-03,498,Doris Freeman MD,Andiswa,Smart Home Hub,5,200
2020-08-16,927,Lori Cunningham,Nolo,Fitness Tracker,1,430
2021-07-14,433,Sara Burns,Zolile,Bluetooth Keyboard,1,100
2023-06-25,664,Jonathan Williams,Mbali,Printer,1,300
2020-07-11,962,Jeff Lewis,Zolile,Smart TV,4,700
2019-02-10,295,Jeremiah Mitchell,Edmund,Printer,3,300
2019-05-31,520,Harold Bennett,Edmund,Smart Home Hub,3,200
2023-02-05,874,Manuel Mitchell,Nolo,Smartwatch,3,200
2019-02-14,400,Steven Patel,Mbali,Portable Speaker,4,230
2019-12-02,865,Robert Brown,Oludare,Drone,2,1300
2023-04-20,768,Diana Jimenez,Segun,Printer,2,300
2022-05-07,161,Veronica Serrano,Nolo,Desktop Computer,4,1200
2022-06-10,506,Elizabeth Nguyen,James,Fitness Tracker,2,430
2019-04-05,19,Lauren Bryant,Zolile,Gaming Console,3,987
2020-09-21,179,Jeremy Nguyen,Andiswa,Smartphone,1,760
2021-09-15,117,Matthew Rodriguez,Edmund,Desktop Computer,5,1200
2021-11-30,265,Anthony Barnett,Zolile,Portable Speaker,1,230
2020-07-21,571,Roy Gray,James,Smartwatch,5,200
2023-03-18,107,Heidi Coleman,Buhari,Smart TV,4,700
2022-05-25,774,Johnathan Pope,Segun,Desktop Computer,5,1200
2023-03-18,879,Lindsey Glenn,Segun,Bluetooth Keyboard,1,100
2023-05-15,172,Sarah Madden DDS,Segun,Digital Camera,3,780
2023-11-25,300,Theresa Davis,Nolo,Robot Vacuum Cleaner,4,250
2023-01-16,102,Mr. Scott Morales,Oludare,Portable Speaker,3,230
2022-05-15,126,Kiara Watson,Edmund,Smart TV,4,700
2020-05-27,7,Brian Baldwin,Edmund,Printer,3,300
2021-06-23,176,Jerry Graham,Segun,Gaming Console,3,987
2022-09-14,425,Roger Henry,Zolile,Fitness Tracker,2,430
2022-06-18,543,Johnny Lewis,Mbali,Fitness Tracker,2,430
2019-09-26,424,Brandon Serrano,Mbali,Smart TV,5,700
2023-11-26,371,Travis Stanley,Buhari,Smart TV,2,700
2021-02-24,735,Alice Jackson,Andiswa,Tablet,1,900
2020-04-19,412,Cynthia Cooper,Oludare,External Hard Drive,1,120
2021-11-18,38,Randall Duarte,Oludare,Smart Home Hub,1,200
2019-03-11,731,Natalie Weaver,Andiswa,Wireless Earbuds,4,200
2022-07-07,698,Monica Roach,Andiswa,Wireless Earbuds,3,200
2019-03-27,9,Traci Conner,James,Robot Vacuum Cleaner,5,250
2023-08-08,718,Michael Leonard,Mbali,Smart TV,2,700
2019-03-01,640,Andrea Chavez,Nolo,Portable Speaker,4,230
2022-05-07,903,David Reed,James,Tablet,1,900
2020-12-01,400,Steven Patel,Oludare,Robot Vacuum Cleaner,5,250
2021-10-09,96,Lauren Weaver,Andiswa,Bluetooth Keyboard,3,100
2021-03-29,776,Amanda Carter,Oludare,Laptop,1,1000
2019-07-15,553,Benjamin Hill,James,Fitness Tracker,3,430
2019-04-14,518,James Smith MD,Segun,Smartphone,3,760
2022-06-21,520,Harold Bennett,Zolile,Desktop Computer,1,1200
2020-03-31,964,Robert Allen,Segun,Smart TV,3,700
2023-01-29,6,Eric Martinez,Nolo,VR Headset,2,500
2022-06-10,596,Amanda Aguirre,Andiswa,Drone,2,1300
2022-07-26,292,David Murray,Oludare,E-reader,5,120
2024-01-24,108,Anna Banks,Zolile,Robot Vacuum Cleaner,5,250
2021-08-01,798,Rachel Drake,Zolile,Smart TV,1,700
2023-06-17,436,Anthony Lewis,Mbali,Tablet,1,900
2022-04-05,910,Isabella Santos,Oludare,Printer,2,300
2020-06-23,379,Janice Harris,Andiswa,E-reader,5,120
2019-12-31,798,Rachel Drake,Mbali,Gaming Console,5,987
2019-05-30,434,Chad Downs,Nolo,Printer,4,300
2022-04-26,148,Christopher Jones,Andiswa,Smartwatch,4,200
2019-03-18,133,Julia Ward,Andiswa,Robot Vacuum Cleaner,1,250
2022-12-30,467,Scott Delacruz,Nolo,Smartphone,2,760
2019-03-21,379,Janice Harris,Segun,Drone,4,1300
2019-12-06,379,Janice Harris,James,Smartphone,5,760
2019-10-03,381,Michael Jackson,James,Portable Speaker,3,230
2021-05-29,29,Maria Chandler,Oludare,Smartwatch,5,200
2020-10-30,960,Karen Frazier,James,Wireless Earbuds,2,200
2022-09-26,758,Jennifer Fernandez,Nolo,Laptop,1,1000
2023-06-29,70,Erik Adkins,Buhari,External Hard Drive,4,120
2021-01-20,580,Jacob Smith,Nolo,VR Headset,4,500
2023-07-15,738,Dr. Rebecca Spencer,Oludare,Smartwatch,5,200
2022-04-19,780,Stephen Rogers,Nolo,Smart TV,2,700
2021-08-17,334,Jennifer Hunter,Segun,Drone,5,1300
2021-12-19,239,Nicholas Barry,Mbali,VR Headset,5,500
2021-04-03,687,Christina Herrera,Nolo,Gaming Console,1,987
2020-02-04,725,Lisa Harris,Buhari,Smart Home Hub,3,200
2021-12-13,127,Patricia Morales,Andiswa,Tablet,2,900
2020-07-26,555,Chase Aguirre,Buhari,Smart Home Hub,5,200
2020-01-25,488,Joel Nunez,Andiswa,Laptop,1,1000
2020-01-09,545,Joshua Jackson,Oludare,Laptop,3,1000
2019-03-02,252,Claudia Henry,Nolo,Tablet,5,900
2019-11-18,412,Cynthia Cooper,Buhari,Printer,1,300
2021-05-19,185,Michael Ochoa,Mbali,Laptop,5,1000
2023-11-06,264,Ryan Duke,Segun,Desktop Computer,1,1200
2020-08-10,293,Dr. Tammie Roberts,Oludare,Headphones,3,50
2021-05-20,158,Kayla Lin,James,External Hard Drive,2,120
2023-03-02,985,Amanda Gray,Zolile,Headphones,1,50
2019-03-30,306,David Banks,Mbali,Desktop Computer,3,1200
2021-09-22,915,Steven Brooks,Zolile,Gaming Console,4,987
2021-04-10,922,Allison Robinson,Segun,Smartphone,2,760
2022-09-29,612,Jacqueline Hamilton,Edmund,Printer,5,300
2023-08-13,395,Elizabeth Gonzalez,Segun,Gaming Console,1,987
2019-03-23,567,Sabrina Stephenson,Mbali,Tablet,4,900
2022-08-02,649,Robert Ruiz,Edmund,Laptop,3,1000
2023-06-15,601,Rachel Yu,Segun,Fitness Tracker,5,430
2023-09-21,129,Mary Scott,James,Smart Home Hub,4,200
2021-11-19,867,Shannon Cruz,Andiswa,Digital Camera,2,780
2021-11-06,173,Cole Nelson,Edmund,Bluetooth Keyboard,4,100
2022-01-22,569,Thomas Vargas,Nolo,Smartphone,1,760
2023-02-23,985,Amanda Gray,James,Headphones,1,50
2024-01-27,944,Kathryn Brown,Nolo,Gaming Console,5,987
2020-04-29,697,Caitlyn Chambers,Mbali,Portable Speaker,2,230
2021-05-02,523,Tyler Wolf,James,Smartphone,2,760
2023-10-29,577,Matthew Long,Segun,Wireless Earbuds,1,200
2021-02-17,126,Kiara Watson,Oludare,Bluetooth Keyboard,3,100
2022-08-10,216,Samantha Perry,Andiswa,VR Headset,3,500
2021-10-16,771,Scott Wagner,Nolo,Gaming Console,2,987
2022-01-30,330,Kyle Neal,Zolile,Digital Camera,4,780
2023-12-27,337,Michael Martinez,Buhari,Smartwatch,1,200
2019-02-12,5,Michael Hernandez,Buhari,Headphones,4,50
2022-06-06,714,Rachel Smith,Nolo,E-reader,5,120
2020-11-06,898,Nathan Sparks,Segun,Bluetooth Keyboard,1,100
2021-02-03,836,Kathy Ruiz,Nolo,Desktop Computer,3,1200
2021-03-14,386,Nicole Richardson,Zolile,E-reader,2,120
2022-11-03,832,William Best,Buhari,Desktop Computer,4,1200
2019-08-13,198,Monica Torres,Nolo,Laptop,2,1000
2023-10-20,777,John Deleon,James,Portable Speaker,2,230
2021-06-14,629,Shane Hanson,James,Fitness Tracker,2,430
2021-09-14,991,Mandy Reynolds,Zolile,Smartphone,3,760
2021-04-07,721,Curtis Robinson,Edmund,Laptop,2,1000
2023-04-17,654,Tammy Meyer,Mbali,Desktop Computer,3,1200
2023-07-08,506,Elizabeth Nguyen,Oludare,Bluetooth Keyboard,2,100
2022-11-09,580,Jacob Smith,Oludare,Tablet,5,900
2020-12-17,67,Wanda Stein,Oludare,Gaming Console,5,987
2022-10-31,903,David Reed,Andiswa,Gaming Console,2,987
2022-01-27,24,Daniel Medina,Andiswa,Drone,3,1300
2022-05-17,905,Danny Morgan,Nolo,Laptop,4,1000
2023-05-28,966,Austin Fox,Buhari,VR Headset,4,500
2021-04-05,417,Justin Brown,James,Desktop Computer,5,1200
2019-11-23,371,Travis Stanley,Andiswa,Smartphone,2,760
2022-07-29,941,Anthony Davis,Mbali,Bluetooth Keyboard,4,100
2023-10-18,402,Mark Castro,Edmund,VR Headset,1,500
2022-08-15,828,Aaron Powers,Buhari,Fitness Tracker,4,430
2023-08-16,940,Joshua Davis,Edmund,Digital Camera,2,780
2019-10-22,65,David Simmons,Segun,Laptop,4,1000
2021-04-21,25,Jennifer Smith,Zolile,Gaming Console,2,987
2022-10-07,245,Briana Brown,Zolile,Smartphone,3,760
2021-09-09,243,James Moore,Segun,Drone,5,1300
2020-07-19,98,Juan Simon,Nolo,Smart Home Hub,1,200
2021-05-21,63,Michael Fox,Buhari,E-reader,3,120
2023-12-19,711,Paul Alexander,Segun,Smartwatch,1,200
2023-04-18,453,Whitney Smith,Buhari,Wireless Earbuds,5,200
2021-07-12,68,Richard Murray,Segun,Smartphone,5,760
2021-06-01,871,Amy Carter,Mbali,E-reader,1,120
2022-04-24,421,Melissa Phillips MD,Edmund,Drone,5,1300
2019-03-30,394,Brian Taylor,Nolo,External Hard Drive,5,120
2022-05-22,348,Robert George,Buhari,Smart TV,5,700
2023-10-19,198,Monica Torres,Segun,Desktop Computer,1,1200
2020-07-09,70,Erik Adkins,Edmund,Smart Home Hub,2,200
2022-11-21,263,Robert Vasquez,Zolile,External Hard Drive,4,120
2020-03-10,456,Timothy Wade,Oludare,Fitness Tracker,2,430
2023-03-06,62,Michael Johnson,Oludare,Wireless Earbuds,5,200
2023-05-25,983,Courtney Valdez,Zolile,Wireless Earbuds,5,200
2022-07-14,795,Tammy Park,Oludare,Smartwatch,4,200
2023-10-09,352,Anthony Davidson,James,Portable Speaker,1,230
2023-11-04,674,Carlos Hernandez,Oludare,Smartphone,2,760
2021-09-24,856,Brandi Kramer,Andiswa,Smartphone,4,760
2020-08-28,1000,Kimberly Young,Edmund,Digital Camera,1,780
2021-06-12,684,Ashley Franco,Nolo,Smart TV,5,700
2019-03-27,873,Larry Banks,Zolile,Drone,3,1300
2019-09-04,167,Anthony Johnson,Segun,Smart TV,1,700
2023-07-18,943,Jacqueline Douglas,Buhari,Fitness Tracker,2,430
2023-03-14,219,Jennifer Rodriguez,Edmund,Printer,3,300
2023-09-03,385,Mrs. Monica Mitchell,Edmund,E-reader,2,120
2020-09-19,7,Brian Baldwin,Zolile,Laptop,1,1000
2021-01-22,569,Thomas Vargas,Segun,Smartwatch,3,200
2020-05-29,647,Christopher Miller,Zolile,Smartphone,1,760
2023-05-26,291,Jennifer Tucker,Oludare,Fitness Tracker,3,430
2021-03-18,348,Robert George,Andiswa,Fitness Tracker,2,430
2019-10-13,181,Michael Hansen,James,Desktop Computer,1,1200
2024-01-08,141,Lori Castro,Mbali,Desktop Computer,3,1200
2022-05-12,313,Alan Quinn,Nolo,Fitness Tracker,3,430
2020-06-07,677,Alicia Turner,Oludare,Robot Vacuum Cleaner,5,250
2022-07-19,900,Ricardo Buck,Segun,Desktop Computer,2,1200
2020-10-01,134,Trevor Mcdonald,Edmund,Digital Camera,5,780
2021-10-08,384,Wendy Roberson,Zolile,Drone,4,1300
2023-04-08,251,Scott Walker,Buhari,Drone,5,1300
2023-07-24,549,Hector Manning,James,Smartwatch,3,200
2020-08-04,645,Courtney Davidson,James,Smartwatch,5,200
2022-09-29,908,Ronnie Garner,Nolo,Digital Camera,1,780
2020-04-07,810,Bryan Campos,Segun,Headphones,5,50
2020-08-16,904,Lisa Hall,Andiswa,Portable Speaker,4,230
2023-05-14,184,Samantha Robertson,Zolile,Portable Speaker,5,230
2021-12-06,733,Judy Lee,Nolo,Printer,3,300
2022-11-09,654,Tammy Meyer,Buhari,Digital Camera,2,780
2020-01-11,463,Kristina Mcclure,Edmund,E-reader,2,120
2020-10-12,911,Stephanie Villarreal,Mbali,Smart Home Hub,2,200
2021-07-26,384,Wendy Roberson,James,Bluetooth Keyboard,1,100
2022-10-16,87,Theresa Bates,James,Smart TV,5,700
2022-03-08,598,Emma Smith,Buhari,Smart TV,5,700
2022-07-09,437,Kendra Smith,Nolo,Smart TV,4,700
2024-01-15,824,Andrew Harris,Nolo,VR Headset,3,500
2021-06-26,184,Samantha Robertson,Nolo,Fitness Tracker,3,430
2023-06-05,368,Rachel Melton,Segun,Wireless Earbuds,5,200
2019-05-28,660,Tyler Hendricks,Segun,Gaming Console,2,987
2021-02-12,74,Steven Dickerson,Zolile,Smartphone,5,760
2023-06-17,202,Mark Mason,Zolile,Gaming Console,3,987
2022-02-13,787,Justin Johnson,James,Digital Camera,5,780
2019-06-20,876,Dawn Sullivan,Andiswa,Gaming Console,1,987
2021-07-03,289,James Hardy,Zolile,E-reader,4,120
2023-11-03,776,Amanda Carter,Buhari,Printer,5,300
2019-06-09,975,Cathy Vasquez,Oludare,E-reader,2,120
2023-11-17,768,Diana Jimenez,Edmund,Printer,2,300
2021-03-15,805,Kaylee Callahan,Andiswa,Smart TV,4,700
2019-02-14,88,Donna Hardy,Zolile,Digital Camera,4,780
2023-08-18,715,Sarah Bates,Mbali,Digital Camera,4,780
2021-11-01,572,Jacqueline Parker,Buhari,Portable Speaker,2,230
2021-04-07,132,Eric Mercer,James,Laptop,4,1000
2022-01-30,855,Melissa Fisher,Zolile,VR Headset,2,500
2023-06-04,703,Julie Wheeler DDS,Mbali,Bluetooth Keyboard,3,100
2021-03-09,24,Daniel Medina,Buhari,Smartwatch,2,200
2023-12-13,339,Thomas Simmons,Mbali,E-reader,2,120
2019-08-23,66,Selena Ayala MD,Andiswa,E-reader,2,120
2021-03-31,337,Michael Martinez,Nolo,Wireless Earbuds,1,200
2019-05-06,692,Madeline Moore,Andiswa,Headphones,1,50
2022-03-12,618,Sarah Ellison,Nolo,Laptop,2,1000
2021-04-02,934,Brian Anderson,Mbali,Wireless Earbuds,2,200
2020-01-13,676,Karen Dunn,Andiswa,Tablet,4,900
2021-12-23,531,Tammy Evans,Buhari,Headphones,3,50
2022-12-26,421,Melissa Phillips MD,Mbali,Headphones,1,50
2019-12-13,429,Amber Mitchell,Nolo,Tablet,4,900
2020-01-30,887,Benjamin Garza,Edmund,Smartwatch,2,200
2019-10-20,838,Douglas Robinson,Nolo,Headphones,5,50
2020-03-18,318,Thomas Mcfarland,Edmund,Robot Vacuum Cleaner,4,250
2022-05-23,8,Larry Barnett III,Oludare,Smart TV,1,700
2019-05-17,620,April Jordan,Edmund,Robot Vacuum Cleaner,3,250
2022-10-29,901,Joseph Gillespie,Nolo,Smart TV,4,700
2020-01-04,755,Mr. Ryan Clark,Segun,Wireless Earbuds,4,200
2019-12-27,863,Yesenia Morris,James,E-reader,5,120
2023-08-21,871,Amy Carter,Oludare,External Hard Drive,2,120
2020-04-21,633,Elizabeth Lee,Mbali,Smart TV,4,700
2020-12-18,188,Jeffery Higgins,Segun,E-reader,1,120
2019-10-04,892,Christine Good,Oludare,Gaming Console,5,987
2022-07-29,939,George Foster,Segun,Digital Camera,4,780
2023-11-05,781,Kirsten Taylor,Andiswa,Desktop Computer,3,1200
2024-01-15,108,Anna Banks,Andiswa,VR Headset,4,500
2023-02-03,259,Michael Hart,Edmund,Robot Vacuum Cleaner,1,250
2019-08-16,75,Thomas Cook,Nolo,E-reader,3,120
2020-03-05,877,David Baker,Edmund,E-reader,1,120
2021-10-26,118,Anthony Miller,Oludare,VR Headset,4,500
2022-05-26,70,Erik Adkins,Segun,Bluetooth Keyboard,2,100
2024-01-07,449,Nicholas Smith,Oludare,Printer,3,300
2023-12-13,175,Lisa Murphy,Buhari,Drone,1,1300
2020-08-12,128,Joshua Holder,Andiswa,E-reader,2,120
2023-10-18,782,Scott Mccoy,Buhari,Gaming Console,2,987
2022-07-26,183,Sara Smith,Edmund,Smartphone,5,760
2022-01-09,714,Rachel Smith,Buhari,Robot Vacuum Cleaner,1,250
2021-03-13,316,Michael Hart,Nolo,Smartphone,5,760
2019-07-12,791,Elizabeth Parker,Mbali,Digital Camera,2,780
2023-11-05,245,Briana Brown,Edmund,Tablet,1,900
2020-08-27,15,Daniel Wallace,Zolile,Digital Camera,1,780
2020-12-01,904,Lisa Hall,Segun,Headphones,2,50
2019-06-10,525,Mr. Jason Roberts PhD,Segun,VR Headset,3,500
2022-11-05,195,Jamie Hudson,Edmund,Bluetooth Keyboard,4,100
2023-06-12,124,Andrea Brooks,Edmund,Digital Camera,1,780
2020-06-04,178,Patricia Rodriguez,Buhari,E-reader,3,120
2020-12-18,218,Justin Perkins,Nolo,Fitness Tracker,1,430
2021-04-21,286,Shawn Arellano,Zolile,Smartphone,1,760
2023-08-19,421,Melissa Phillips MD,James,Drone,4,1300
2019-02-25,105,Alison Miller,Andiswa,Smart Home Hub,2,200
2023-08-17,98,Juan Simon,Zolile,E-reader,2,120
2023-06-15,651,Kristine Smith,Zolile,Printer,1,300
2020-01-14,624,Travis Black,Nolo,E-reader,5,120
2021-02-27,239,Nicholas Barry,Andiswa,Smart Home Hub,1,200
2022-03-01,632,Teresa Schultz,Segun,Wireless Earbuds,2,200
2023-06-23,776,Amanda Carter,Edmund,Drone,1,1300
2021-03-05,384,Wendy Roberson,Nolo,Wireless Earbuds,2,200
2023-12-01,210,Cheryl Bullock,Buhari,Fitness Tracker,5,430
2019-12-27,455,Kirsten Terry,Zolile,Smartwatch,3,200
2022-05-20,806,Sherri Moore,Buhari,Robot Vacuum Cleaner,4,250
2022-11-14,296,Rachel Perez,Buhari,Fitness Tracker,3,430
2023-10-21,211,Becky Brown,Andiswa,Smartphone,2,760
2022-12-13,713,Paul Brown,Edmund,Drone,4,1300
2023-11-23,188,Jeffery Higgins,Nolo,Laptop,1,1000
2019-04-18,72,Christian Sanchez,Edmund,Smartphone,2,760
2023-08-13,129,Mary Scott,Segun,Headphones,5,50
2020-07-19,815,Matthew Cooper,Edmund,Fitness Tracker,5,430
2023-09-24,743,Bill Rivas,Nolo,Wireless Earbuds,2,200
2021-09-18,251,Scott Walker,Mbali,Headphones,5,50
2022-06-18,293,Dr. Tammie Roberts,Nolo,Digital Camera,3,780
2022-04-06,493,Luis James,Segun,Portable Speaker,4,230
2019-08-25,483,Sandra Sullivan,Nolo,External Hard Drive,5,120
2021-08-25,444,Amber Jackson,Oludare,Printer,1,300
2019-11-20,438,Mr. James Benton,Segun,Wireless Earbuds,5,200
2019-10-06,567,Sabrina Stephenson,Oludare,Gaming Console,4,987
2020-05-11,465,Scott Lin,James,E-reader,5,120
2023-05-18,74,Steven Dickerson,Zolile,Smartwatch,4,200
2023-12-06,939,George Foster,Edmund,Laptop,1,1000
2019-10-27,748,Michael Harris,Zolile,Printer,4,300
2020-02-18,963,Mary Moore,Mbali,Portable Speaker,4,230
2019-10-31,657,Margaret King,Segun,External Hard Drive,1,120
2019-04-03,128,Joshua Holder,Mbali,Smart Home Hub,2,200
2022-09-29,447,Jeffrey Andrews,James,Portable Speaker,5,230
2019-11-27,651,Kristine Smith,Zolile,Smartphone,4,760
2021-03-12,754,Philip Fritz,Edmund,Fitness Tracker,4,430
2020-02-14,833,Kristie Alexander,Zolile,Laptop,2,1000
2022-03-21,467,Scott Delacruz,Oludare,Gaming Console,2,987
2022-04-03,975,Cathy Vasquez,Oludare,Laptop,1,1000
2022-03-25,660,Tyler Hendricks,Mbali,E-reader,5,120
2020-03-30,83,Dawn Hayes MD,Andiswa,Digital Camera,4,780
2021-12-15,438,Mr. James Benton,James,Wireless Earbuds,5,200
2021-05-18,675,Alyssa Burns,Mbali,Smart Home Hub,3,200
2022-01-05,771,Scott Wagner,Segun,Desktop Computer,5,1200
2019-10-22,353,Barbara Sheppard,Oludare,Gaming Console,2,987
2020-10-31,408,Monica Jenkins MD,James,Laptop,2,1000
2022-11-22,2,Danielle Olson,Segun,Tablet,4,900
